ResourceID,Context Amount of debris (cm3),Context Bibliography,Context Chronology,Context Collection,Context Collections for the lifting machine,Context Compiler,Context Coordinates,Context Current status,Context Description,Context Era,Context Name,Context Presence of unfinished materials,Context Quality of the marble used/extracted,Context Quantity of extracted material (cm3),Context Square meters,Context Streets of contention,Context Surface,Context Traces of extraction tools,Context Typology,Identifier Content,Identifier Type
f02b476e-13f4-0518-1165-7811921cfbb1,molti,"Scardozzi 2010, 364; Scardozzi 2012b, 581-582.",non id.,"[{""resourceId"": ""4cf24b33-6421-4ed5-80a2-844b76238b6e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""44464842-8b47-43a7-9954-eea71be26204"", ""inverseOntologyProperty"": """"}]",True,"[{""resourceId"": ""c65c1447-6c4d-dd67-7c01-1849ca8da069"", ""ontologyProperty"": """", ""resourceXresourceId"": ""522bd882-bbd2-4e4d-bdf1-26939de60215"", ""inverseOntologyProperty"": """"}]","GEOMETRYCOLLECTION (MULTIPOLYGON (((29.1053718714619 37.9451526959056, 29.1053780433611 37.9451449928883, 29.1054870984545 37.9450468685302, 29.1056411616522 37.9449580616498, 29.1059760849791 37.9447116346737, 29.1059427702745 37.944664145182, 29.105760248747 37.9447635853643, 29.1055825818936 37.9449211477649, 29.1054346183693 37.9449997219976, 29.1052910762629 37.9451212412486, 29.1053718714619 37.9451526959056))))",Discarica,"Trincea per l'estrazione selettiva di alabastro lungo un fissure ridge, con segni di piccone riconoscibili lungo le pareti. Nel settore centrale della cava, si notano incassi per il sistema di sollevamento dei blocchi. Subito a N della trincea, orientata NO-SE e utilizzata come discarica, sono visibili vari affioramenti da cui sono stati estratti blocchi in epoca recente, alcuni dei quali scivolati a valle, mentre sul versante occidentale sono riconoscibili ampi depositi di detriti di lavorazione . La trincea è lunga ca. 70 m e larga 4-5 nell'estremità NO e 3-4 in quella SE; la profondità massima attuale a di sopra dell'interro è di m 8,5. Sono evidenti i segni dei picconi e le tracce lasciate dalle fasi di approfondimento dello scavo, mediante gradoni; sono poi visibili, soprattutto nella parte centrale e superiore della trincea, incassi quadrangolari per travi forse funzionali al sollevamento dei blocchi dalla parte più profonda della cava. Subito a O della trincea sono ammucchiati molti detriti di lavorazione e sono abbandonati blocchi e numerosi frammenti di colonne in alabastro: presentano diametri compresi tra 45 e 90 cm e lunghezze comprese tra 0,50 e 1,30 m; in alcuni casi le colonne sono in disgregazione, in altre sono rifinite a gradina.",Non id.,Cava di alabastro di Hierapolis n. 19 (O8),True,,,280,False,,True,Cava in trincea,Marmora,Internal Identifier
f195f819-b2f9-d2ea-c85e-f30bcbc2eeeb,molti,,non id.,"[{""resourceId"": ""4cf24b33-6421-4ed5-80a2-844b76238b6e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2df69741-2a33-4e6d-84c6-8e9289874028"", ""inverseOntologyProperty"": """"}]",False,"[{""resourceId"": ""c65c1447-6c4d-dd67-7c01-1849ca8da069"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e7ebbbcc-ea79-4219-99a2-d51beb447a68"", ""inverseOntologyProperty"": """"}]","GEOMETRYCOLLECTION (MULTILINESTRING ((29.1121756358439 37.9299135176914, 29.1115560873906 37.930061915505, 29.1114226942895 37.93006527814, 29.1112340907889 37.9301326824629, 29.1112836610299 37.9301880584127, 29.1114136740109 37.9301335385909, 29.1116503455257 37.9300961488918, 29.1122323650959 37.9299407590082)))",Parzialmente interrato,"Cava di alabastro con detriti sul lato meridionale in località Çukurbag. Tracce di cavatura (picconate) in alto nel settore occidentale ed ingresso approfondito in quello orientale. Si tratta di una trincea, parzialmente colma di detriti (che sono anche accumulati subito a S), allungata in senso NO-SE per ca. 27 m; è larga tra m 2,20 (all'ingresso) e 5 (nella parte NO) e presenta pareti che raggiungono i 4 m di altezza . Le tracce visibili nelle immagini satellitari e le osservazioni sul terreno documentano che verso SE si poteva allungare una trincea oggi interrata con detriti e terra (alt. max. attuale cm 50), larga 3 m e lunga 40 ca.; nel punto di contatto tra le due porzioni (quindi al centro) della trincea sembra aprirsi un ingresso verso E largo m 2,70. Oltre l'estremità NO, il fissure ridge si apre.",Non id.,Cava di alabastro di Hierapolis n. 27 (O11),False,,,425,True,ricostruita,False,Cava in trincea,Marmora,Internal Identifier
f2b90f72-5caf-c785-6eb7-301406b4f173,molti,Ditaranto 2016.,non id.,"[{""resourceId"": ""4cf24b33-6421-4ed5-80a2-844b76238b6e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bc1156e6-ac5b-4e20-b914-24e226f473ec"", ""inverseOntologyProperty"": """"}]",False,"[{""resourceId"": ""c65c1447-6c4d-dd67-7c01-1849ca8da069"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5b0ae7ea-0b2d-426c-baca-4a53be573a0e"", ""inverseOntologyProperty"": """"}]","GEOMETRYCOLLECTION (MULTILINESTRING ((29.1348228097865 37.9576278746652, 29.1346502970552 37.9577454886032, 29.1347198356944 37.9578167317232, 29.1349229972388 37.9576756648097)))",In abbandono,"La cava è ubicata sulla sommità del Marmar Tepe, è orientata a sud-est e conserva il profilo a gradoni; presenta dimensioni discrete (m 16 x 10; alt. 5 m). L'intera area estrattiva è caratterizzata dalla presenza di evidenti piani di frattura naturali e numerosi segni di piccone. Inoltre è rilevante la presenza di detriti, accumulati sia all'interno della cava, sia presso l'accesso.",Ellenistica/Imperiale,Cava di marmo di Marmar Tepe n. 49 ,False,Marmo bianco e grigio,,160,False,reale,True,Cava sommitale,Marmora,Internal Identifier
f3a21f49-bb35-5b95-d07c-af3f62ac7e40,molti,"Attanasio, Brilli, Ogle 2006, 179-183; Brilli et alii 2015; Ditaranto 2016.",non id.,"[{""resourceId"": ""4cf24b33-6421-4ed5-80a2-844b76238b6e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7792fb3b-c141-4712-ab7d-a4647c393408"", ""inverseOntologyProperty"": """"}]",False,"[{""resourceId"": ""c65c1447-6c4d-dd67-7c01-1849ca8da069"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f19e9f6d-3c25-490e-943c-3ebe9d457744"", ""inverseOntologyProperty"": """"}]","GEOMETRYCOLLECTION (MULTILINESTRING ((29.1544865228315 38.1128052027219, 29.1539847620878 38.1130633357686)))",In uso,"La cava si trova lungo il primo pendio che digrada subito a nord del ciglio dell'altopiano, verso il Meandro. Si tratta di una cava moderna che ne ha distrutto una probabilmente antica, visibile in immagini satellitari degli anni Sessanta del XX secolo; a valle sono ancora presenti i detriti di estrazione della cava originaria.",Moderna,Cava di marmo di Thiounta TH2,False,Marmo bianco,,,False,,False,Cava di versante,Marmora,Internal Identifier
f5bcfe3c-083a-1d40-5c98-ac3669f85ebe,molti,Ditaranto 2016.,non id.,"[{""resourceId"": ""4cf24b33-6421-4ed5-80a2-844b76238b6e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""41e3e363-a650-40cb-8fc3-9c8dc93a9885"", ""inverseOntologyProperty"": """"}]",False,"[{""resourceId"": ""c65c1447-6c4d-dd67-7c01-1849ca8da069"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6dda2572-c9d7-4137-9439-0b6cb8aa6577"", ""inverseOntologyProperty"": """"}]","GEOMETRYCOLLECTION (MULTILINESTRING ((29.1344580020351 37.9566804777177, 29.1344049796355 37.9567634857461, 29.1344903278421 37.9567981893503, 29.1345599339019 37.956705340075)))",In abbandono,"Si tratta di una cava situata sulla sommità del Marmar Tepe, con accesso a sud-est. Essa misura 9 m di larghezza, 15 di lunghezza e 4 di altezza ed è caratterizzata dalla presenza di grandi quantità di detriti di estrazione.",Ellenistica/Imperiale,Cava di marmo di Marmar Tepe n. 41,False,Marmo bianco,,135,False,reale,False,Cava sommitale,Marmora,Internal Identifier
f6a5abb8-d0b8-468b-bf8f-73cbb4e352e7,molti,Ditaranto 2016.,non id.,"[{""resourceId"": ""4cf24b33-6421-4ed5-80a2-844b76238b6e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e1fada58-6c72-4c4f-8df6-91d467330d5a"", ""inverseOntologyProperty"": """"}]",False,"[{""resourceId"": ""c65c1447-6c4d-dd67-7c01-1849ca8da069"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f946a88a-c0ed-435c-8d15-d7309e9ee9d7"", ""inverseOntologyProperty"": """"}]","GEOMETRYCOLLECTION (MULTILINESTRING ((29.1341617727081 37.959062202707, 29.134199376383 37.9591140003997, 29.1341340221833 37.9591518123779, 29.1340937814522 37.95910136455)))",In abbandono,"Si tratta di un piccolo settore di estrazione con accesso a sud-ovest, sulla sommità del Marmar Tepe. Misura 5 m di lunghezza, 4 di larghezza e 2 di altezza. Una grande quantità di detriti è presente all'interno della cava e nell'area immediatamente esterna ad essa.",Ellenistica/Imperiale,Cava di marmo di Marmar Tepe n. 71,False,Marmo bianco,,20,False,reale,False,Cava sommitale,Marmora,Internal Identifier
f8e7083e-b410-9f01-d5ca-981baf9ff094,molti,Ditaranto 2016.,non id.,"[{""resourceId"": ""4cf24b33-6421-4ed5-80a2-844b76238b6e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bad5b98d-3b53-4970-965b-6fdb80b2efa8"", ""inverseOntologyProperty"": """"}]",False,"[{""resourceId"": ""c65c1447-6c4d-dd67-7c01-1849ca8da069"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6e217fd9-53b7-4bdf-ab41-eaf3b85c10c7"", ""inverseOntologyProperty"": """"}]","GEOMETRYCOLLECTION (MULTILINESTRING ((29.1361486409361 37.9590609731069, 29.1360415865878 37.959157023759, 29.1359660396635 37.9590988762378, 29.1360374033436 37.9590233730033)))",In abbandono,"La cava è posta sulla sommità del Marmar Tepe e misura 18 m di lunghezza, 14 di larghezza e 2,50 di altezza. Presenta l'accesso a sud-est, in prossimità della quale è accumulata una grande quantità di detriti. Sono ben visibili i gradoni utilizzati per l'estrazione del materiale e i piani di fessurazione naturali della roccia, sfruttati probabilmente per la cavatura dei blocchi.",Ellenistica/Imperiale,Cava di marmo di Marmar Tepe n. 68 ,False,Marmo bianco e grigio,,252,False,reale,False,Cava sommitale,Marmora,Internal Identifier
fb8d5eb5-881b-84cb-30df-9ab039d69e70,molti,"Scardozzi 2010, 359; Scardozzi 2012b, 577.",non id.,"[{""resourceId"": ""4cf24b33-6421-4ed5-80a2-844b76238b6e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bf0c956b-2306-4dba-9271-e3264e3e0064"", ""inverseOntologyProperty"": """"}]",False,"[{""resourceId"": ""c65c1447-6c4d-dd67-7c01-1849ca8da069"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b1b98109-d172-4325-950e-384d64129960"", ""inverseOntologyProperty"": """"}]","GEOMETRYCOLLECTION (MULTILINESTRING ((29.1211218239766 37.9471706503034, 29.120999643857 37.9472616530254, 29.1208468108343 37.9472930541174)))",Danneggiato,"Probabile cava di breccia rossastra lungo la faglia di Pamukkale caratterizzata da una vena (ancora visibile all'estremità S) cresciuta/formatasi tra la roccia scistosa e ricoperta dal travertino alta 5 m. Il lato a monte è una breccia policroma molto dura ricoperta, come si vede all'estremità meridionale della trincea, da una breccia policroma più tenera, in gran parte cavata. E' probabile che sia stato cavato anche alabastro presente all'interno del travertino. Ad E si ha un substrato di breccia molto dura, poi, verso O, uno di breccia tenera, uno di alabastro e poi il travertino. Sul lato in breccia molto dura della trincea si conserva l'impronta di un elemento architettonico parzialmente cavato, largo 70 cm, lungo fino a 2 e con una modanatura sul lato superiore, larga 15 cm. All'estremità settentrionale, a ca. 3 m da terra si nota una raffigurazione a rilievo di tre divinità (Apollo ierapolitano tra Eracle a sinistra e Artemide efesia a destra, che si stringono le mani), realizzato nel substrato di breccia dura, già visto nel 2004.",Non id.,Cava di alabastro di Hierapolis n. 08 (O4),True,,,65,False,reale,True,Cava in trincea,Marmora,Internal Identifier
fde27222-f06c-ddec-5bc6-68eab24529d9,molti,Ditaranto 2016.,non id.,"[{""resourceId"": ""4cf24b33-6421-4ed5-80a2-844b76238b6e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""96a87015-bebf-448b-bf66-63139c88b362"", ""inverseOntologyProperty"": """"}]",False,"[{""resourceId"": ""c65c1447-6c4d-dd67-7c01-1849ca8da069"", ""ontologyProperty"": """", ""resourceXresourceId"": ""04ab09b4-96b1-4cd8-a259-44b8f3e2a80e"", ""inverseOntologyProperty"": """"}]","GEOMETRYCOLLECTION (MULTILINESTRING ((29.1344997352694 37.9572063387696, 29.1344716816441 37.957319422221, 29.1345350221437 37.9573430770114, 29.1345784105289 37.9572602438033, 29.1345774718315 37.9572278241946)))",In abbandono,"Si tratta di un piccolo settore estrattivo sulla sommità del Marmar Tepe, rivolto a sud e immediatamente adiacente alle cave nn. 46, 47, 51 e 52. Il fronte conserva il profilo a gradoni ed è lungo 9 m, largo 12 e alto fino a 3,50 m.",Ellenistica/Imperiale,Cava di marmo di Marmar Tepe n. 45,False,Marmo bianco,,108,False,reale,False,Cava sommitale,Marmora,Internal Identifier
ff4f85cd-506b-a10d-81d1-c5ecf03aaea6,,"Verzone 1978, 442-446; De Bernardi Ferrero 1999; D'Andria 2003, 132-135; Campagna 2006, 391-395; Atlante 2008, 118; D'Andria 2011, 150-172; Toscano Raffa, Sulfaro, Terranova 2012, 211-230; Campagna, Scardozzi 2013, 197-220; Atlante 2015, 166; Campagna, Sulfaro, Terranova 2016; Ismaelli 2016e.",III sec. d.C.,"[{""resourceId"": ""631b552d-b995-4229-abe1-eca50688f367"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0a773ea7-7db4-457e-99dc-1d6c1d46b887"", ""inverseOntologyProperty"": """"}]",False,"[{""resourceId"": ""d9787b4e-cf3b-e692-437c-33d1dbe1d1a1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dbcc89dc-9f2d-4fad-a31c-bfe4abbb8268"", ""inverseOntologyProperty"": """"}]","GEOMETRYCOLLECTION (MULTIPOLYGON (((29.1260632167137 37.9269289717339, 29.1263117283887 37.9270396384984, 29.1265007193821 37.9268028641638, 29.1262467572286 37.9266863126224, 29.1260632167137 37.9269289717339))))",Interamente scavato,"Il Ninfeo, eretto sul lato ovest della seconda terrazza del Santuario di Apollo, è stato indagato a più riprese tra il 1958 e il 1971. La struttura portante, realizzata con paramenti in blocchi di travertino e riempimento interno, è costituita da un muro di fondo (lungo m 30,5 e spesso 4,20) che alle estremità gira in due lunghe ali perpendicolari; lungo il lato interno del muro e delle ali corre un podio sul quale poggiavano le colonne del primo ordine della facciata. Il podio, caratterizzato da un andamento mistilineo scandito da esedre ad arco di cerchio, delimita posteriormente e sui lati la grande vasca rettangolare (m 20,85 x 11,10); un largo foro passante in una nicchia al centro del muro di fondo conteneva il tubo, non più conservato, che portava l'acqua alla vasca. Non è invece riconoscibile la configurazione originaria della balaustra antistante, del tutto cancellata da modifiche successive. In base agli elementi architettonici rinvenuti è stata proposta (D. De Bernardi Ferrero) una ricostruzione della fronte su due ordini, entrambi compositi: al primo la trabeazione seguiva l'andamento mistilineo del podio, quella dell'ordine superiore invece si articolava in tratti rettilinei aggettanti e rientranti, con edicole a due colonne in corrispondenza delle esedre del podio, coronate da timpani con busti delle principali divinità cittadine. Alla decorazione della fronte vanno riferite pure alcune lastre a rilievo con scene di Amazzonomachia, che, secondo un'ipotesi di F. D'Andria, appartenevano ad un basamento del livello superiore. I caratteri stilistici della decorazione architettonica inducono ad attribuire la costruzione del Ninfeo tra la fine del II e gli inizi del III sec. d.C., in una fase di importanti interventi edilizi all'interno del santuario. Ad una fase tarda appartengono interventi di restauro riconoscibili nella tessitura più irregolare della muratura e nell'uso di materiali di reimpiego nella parte superiore dei muri. La fabbrica originaria dovette infatti subire danni ingenti, probabilmente a causa di un evento sismico, a seguito del quale tutta la parte superiore della robusta muratura in travertino venne ricostruita con una tecnica differente, con largo impiego di elementi di riutilizzo; benché manchino elementi concreti di datazione per tale intervento, è plausibile che il restauro sia da collegare al sisma della seconda metà del IV sec. d.C. Non è chiaro se alla stessa circostanza, o ad un momento ancora successivo, debba riferirsi il muro anch'esso realizzato con materiale di spoglio, che attualmente delimita anteriormente la vasca e che non prevedeva alcuna possibilità di attingere l'acqua; si tratta, comunque, di un chiaro indizio di un mutamento di funzione del monumento, probabilmente trasformato in età proto-bizantina in un grande serbatoio a cielo aperto.",Severiana,Santuario di Apollo - Ninfeo,False,"Marmar Tepe, Thiounta, Hierapolis-Gök Dere, non identificata",,590,False,reale,False,Fontana monumentale,Marmora,Internal Identifier
