ResourceID,Identifier Content,Identifier Type,Object Bibliography,Object Chronology,Object Compiler,Object Conservation State,Object Coordinates,Object Description,Object Dimensions Depth (cm),Object Dimensions Diameter (cm),Object Dimensions Height (cm),Object Dimensions Length (cm),Object Era,Object Excavation code,Object Geographical Context of Discovery,Object Geographical Context of Discovery Position,Object Material Autoptic Description,Object Material Origin,Object Material Type,Object Name,Object Photos,Object Reused?,Object Reused Function in the Original Context,Object Reused Original Context,Object Reused Position in the Original Context,Object Type
5958fecc-6145-07af-b2dd-04323b8c83eb,Marmora,internal identifier,"Masino, Sobrà 2011; Masino, Sobrà 2012a; Ismaelli, Scardozzi 2016c.",non id.,"[{""resourceId"": ""0bf1e018-d608-8d18-c375-1792deaf5e18"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b4e45a8c-7f2f-4dea-bea3-2a428b933247"", ""inverseOntologyProperty"": """"}]","Integro, con alcune scheggiature sulle modanature più aggettanti. Superfici in parte deteriorate.
Il blocco è caratterizzato da licheni, croste e mancanze.",GEOMETRYCOLLECTION (POINT (29.129579078975 37.9269439954743)),"Il blocco, pertinente al Dodekatheon e rinvenuto presso il Teatro, è parte del coronamento del podio continuo dell'altare e funge inoltre da stilobate per la struttura ipostila soprastante. Esso costituisce la terminazione del braccio sinistro; pertanto, fatta eccezione per la faccia di contatto con i restanti blocchi, le tre facce libere sono modanate secondo una successione dal basso di: fascia terminante in un cavetto coronato da un listello, tondino, kyma recta diritta, fascia verticale, kyma reversa diritta, listello, alta fascia arretrata corrispondente allo stilobate. La faccia dello stilobate che prospettava all'interno dell'altare presenta l'incipit dell'iscrizione dedicatoria di età adrianea, nello spigolo inferiore destro è inoltre presente la lettera di montaggio Π. Le altre due fasce verticali sottostanti ospitano parti di un'iscrizione dedicatoria relativa a lavori di restauro dell'età di Costanzo II: l'incipit occupa il registro superiore e corre a partire dalla faccia di testata del blocco proseguendo su quella interna, mentre il registro inferiore della dedica occupa soltanto la faccia interna. Il piano di attesa è segnato da numerose tracce relative al metodo di sollevamento (fori per olivella), al sistema di montaggio dei blocchi contigui (fori per grappe metalliche a Π) e a quello per gli elementi architettonici soprastanti (fori per perni, sedi continue per lastre di chiusura, tracce per l'inserimento di leve).",144,,36,97,Romano-imperiale,B1,"[{""resourceId"": ""163972a3-d5eb-c999-1b8b-eaab520a10a7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f779b73e-0859-4b84-afda-9bf3fd19cd26"", ""inverseOntologyProperty"": """"}]",,Marmo bianco a grana media.,Marmar Tepe,marmo bianco,H13_116,"/files/uploadedfiles/ogg-H13_116_composta.jpg,/files/uploadedfiles/ogg-H13_116_logo(1).jpg,/files/uploadedfiles/ogg-H13_116_logo(2).jpg",True,,"[{""resourceId"": ""e89a4665-65d6-d05d-ce24-0a5402ded6cf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6509b8da-e923-4137-bb11-4b82283556c5"", ""inverseOntologyProperty"": """"}]",primo ordine,blocco
5977f742-c0f5-26b0-f952-0b1632230392,Marmora,internal identifier,"Ritti, Miranda, Guizzi 2007; Scardozzi 2016a.",fine II sec. d.C. - inizi III sec. d.C.,"[{""resourceId"": ""5cd531c6-e8cd-b191-bc5f-33fbeb4c4aef"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2e9ed77b-83c4-4110-a484-479be01c0a71"", ""inverseOntologyProperty"": """"}]","Il manufatto si presenta fratturato a destra e in alto, dove è andato perduto il coronamento. La superficie presenta un buono stato di conservazione.",GEOMETRYCOLLECTION (POINT (29.1303830772241 37.9216582741377)),Stele frammentaria posizionata presso l'ingresso del tumulo D10. Presenta un campo ribassato (che forse ospitava una decorazione dipinta) delimitato da due pilastrini posti su basi che insistono su una cornice composta da un kyma liscio sormontato da un listello. Sotto la cornice è incisa un'iscrizione datata alla fine del II sec. a.C.,22,,128.5,87,Severiana,,"[{""resourceId"": ""ba8d1018-a89d-6cde-5c4d-22e6a5ccca38"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5f9c863c-7c5c-4155-a5ef-fc464d6c9cb4"", ""inverseOntologyProperty"": """"}]",,"Marmo bianco con venature grigie, a grana media.",Marmar Tepe,marmo bianco venato,H13_029BIS,,False,,,,stele
5a5bf3ff-c8a0-d4e9-be9d-018dc3351bff,Marmora,internal identifier,"Ismaelli, Scardozzi, Sobrà 2016.",prima metà del II sec. d.C.,"[{""resourceId"": ""0bf1e018-d608-8d18-c375-1792deaf5e18"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1532257c-1847-4ac6-913a-3044967be8e3"", ""inverseOntologyProperty"": """"}]","Il fusto è integro, con limitata perdita di frammenti lungo le creste.",GEOMETRYCOLLECTION (POINT (29.1289494478596 37.9267867719658)),"Il fusto mostra scanalature spiraliformi separate da un listello, che si avvolgono in senso orario a salire. Le terminazioni ad arco delle scanalature sono realizzate in maniera sommaria, tanto che si registrano quote differenti talvolta anche di alcuni centimetri. Il sommoscapo e l'imoscapo presentano entrambi la medesima sequenza di listello inclinato e tondino; anche queste modanature sono realizzate in maniera alquanto sbrigativa.",,30,186,,Adrianeo-antonina,,"[{""resourceId"": ""163972a3-d5eb-c999-1b8b-eaab520a10a7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""61fdc56c-4951-4df3-836b-973741c1ee9e"", ""inverseOntologyProperty"": """"}]",logheion,"Marmo bianco con venature grigie, con grana grossa.","Marmar Tepe,Thiounta",marmo bianco venato,C05,"/files/uploadedfiles/ogg-C05_1.JPG,/files/uploadedfiles/ogg-C05_2.JPG",False,,,,fusto di colonna
5aa517d8-3e9d-01b1-625b-08792a05f028,Marmora,internal identifier,Miccoli 2016.,prima metà del I sec. d.C.,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""375b1deb-ef6f-490a-8edd-769ba16af7e4"", ""inverseOntologyProperty"": """"}]","Non conservato nell'intera altezza, parzialmente ricoperto da concrezioni calcaree. La faccia superiore si presenta notevolmente dilavata. La faccia nord è interessata da patine biologiche.",GEOMETRYCOLLECTION (POINT (29.1269336262856 37.9255076513395)),"Fregio-architrave, riutilizzato come stipite est del cd. Edificio rettangolare presso la Stoà delle Sorgenti. Si distinguono, sulla faccia nord, due fasce lisce, un astragalo e fregio a racemi poco leggibile.",61,,42,46,Giulio-claudia,,"[{""resourceId"": ""964f0f2b-28d3-3404-04b1-60142af1b805"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9820b47d-23b6-431d-9f49-0c5a2fe146df"", ""inverseOntologyProperty"": """"}]",primo ordine,Marmo bianco a grana media.,"Marmar Tepe,Thiounta",marmo bianco,H13_083,"/files/uploadedfiles/ogg-H13_083_logo(1).jpg,/files/uploadedfiles/ogg-H13_083_logo(2).jpg,/files/uploadedfiles/ogg-H13_083_logo(3).tif",True,,"[{""resourceId"": ""01a2cb5d-56ed-7dab-69ba-a45bd6a3e77f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8e7d5461-2351-4616-ac12-bd950530be66"", ""inverseOntologyProperty"": """"}]",non id.,stipite
5ae90702-6898-9db6-d31d-8752a28965d8,Marmora,internal identifier,Ismaelli 2016e.,fine II sec. d.C. - inizi III sec. d.C.,"[{""resourceId"": ""d9787b4e-cf3b-e692-437c-33d1dbe1d1a1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""15660f1d-6f23-4155-b6c9-b836ef4538a0"", ""inverseOntologyProperty"": """"}]","Integra; plinto molto lacunoso, privo dei quattro spigoli; numerose scheggiature lungo il bordo del toro superiore.
Il blocco presenta incrostazioni nerastre.",GEOMETRYCOLLECTION (POINT (29.1257124817369 37.9268815019619)),"Base di colonna di tipo ionico-attico, con plinto quadrato (alto 8 cm) sormontato da un toro inferiore (alto 6 cm), una scozia tra due listelli (alta 7 cm) e un toro superiore (alto 3,5 cm). Sul piano di attesa, trattato a gradina, un incavo centrale quadrato per perno con canaletta per il piombo (6 x 5,5 cm, prof. 5 cm).",,45,24,55,Severiana,"HNA B1,1","[{""resourceId"": ""ff4f85cd-506b-a10d-81d1-c5ecf03aaea6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""53cebd43-7d3f-4129-a272-65cb987eee53"", ""inverseOntologyProperty"": """"}]",primo ordine,Marmo bianco a grana media.,"Marmar Tepe,Thiounta",marmo bianco,H13_177,"/files/uploadedfiles/ogg-H13_177_composta.jpg,/files/uploadedfiles/ogg-H13_177_logo(1).jpg,/files/uploadedfiles/ogg-H13_177_logo(2).jpg,/files/uploadedfiles/ogg-H13_177_logo(3).jpg",False,,,,base di colonna
5b2d6f22-b14b-56c3-de00-2124779e67ce,Marmora,internal identifier,Scardozzi 2016a.,non id.,"[{""resourceId"": ""5cd531c6-e8cd-b191-bc5f-33fbeb4c4aef"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28ee21c7-a267-4504-8801-7384708dc4ec"", ""inverseOntologyProperty"": """"}]","Gli acroteri si conservano solo parzialmente; lo stato di conservazione delle superfici è abbastanza buono, ma esse sono ricoperte da patine.",GEOMETRYCOLLECTION (POINT (29.1204716414111 37.9364040530041)),"Coperchio di sarcofago situato presso la tomba 104 e caratterizzato da un profilo a doppio spiovente con tegole a rilievo e antefisse a testa di leone; nei timpani sono presenti due teste di Medusa, mentre gli acroteri dovevano essere decorati con geni alati.",123,,63,260,Bizantina,,"[{""resourceId"": ""561df293-f685-e443-4095-41b6af76e6ce"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b6b74ba7-912e-4d86-815f-67179c62d91a"", ""inverseOntologyProperty"": """"}]",,Marmo bianco a grana grossa.,Marmar Tepe,marmo bianco,H13_262,"/files/uploadedfiles/ogg-H13_262_logo(1).jpg,/files/uploadedfiles/ogg-H13_262_logo(2).jpg,/files/uploadedfiles/ogg-H13_262_logo(3).jpg",False,,,,coperchio di sarcofago
5b8c7e69-4043-5c8a-6fcc-8741172db868,Marmora,internal identifier,Caggia 2016a; De Giorgi 2016.,prima metà del III sec. d.C.,"[{""resourceId"": ""f6107b26-8026-a2ec-161c-52ad4b886cb4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d0a350c8-8381-48e8-8f5c-4549bdc4cf21"", ""inverseOntologyProperty"": """"}]",Superfici ben conservate.,GEOMETRYCOLLECTION (POINT (29.1307894306522 37.9307227695015)),"Frammento del ciborio. La scheggia campionata (la quinta dal basso, lungo l'arcata del frontone) presenta una decorazione a treccia semplice, motivo che disegna l'intero profilo curvilineo del frontone del ciborio della chiesa; essa è compresa tra un listello piatto di chiusura perimetrale ed uno dei due interni che si aprono - guardando alla ricostruzione del set proposta nella foto - sullo sfondo piatto dei triangoli di risulta laterali.",7.2,,13.6,6.2,Severiana,HA12_US453,"[{""resourceId"": ""c603f55b-c12f-70b2-f3ad-fe56fb4f1050"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cd62b027-9325-4125-8295-e7b12f3e32e4"", ""inverseOntologyProperty"": """"}]",ciborio,Marmo bianco a grana fine.,Docimio,marmo bianco,H13_227,/files/uploadedfiles/ogg-H13_227_1.jpg,False,,,,lastra
5eb6418f-506d-0062-dd61-41650d998b94,Marmora,internal identifier,"Bejor 1991, 3-6 n. 1, tavv. 2-3; Ismaelli, Scardozzi, Sobrà 2016.",prima metà del II sec. d.C.,"[{""resourceId"": ""bca93692-65d5-0bb7-d143-bd75a6d760a7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""47dbd002-a6f6-4a4d-903c-95fec6579982"", ""inverseOntologyProperty"": """"}]","La statua è integra; sono frammentari il naso, il modio, mentre mancano il braccio destro e l'avambraccio sinistro. Le superfici appaiono ben conservate, con limitate abrasioni e scheggiature.",GEOMETRYCOLLECTION (POINT (29.1289175258473 37.9267061792658)),"La statua di Hades-Serapide è stata rinvenuta in numerosi frammenti nella parte sinistra dell'iposcenio del Teatro, all'altezza del secondo podio della frontescena. La scultura mostra un buon stato di conservazione, grazie al quale si sono conservate anche numerose tracce del colore originario. Rappresentata è una figura maschile seduta in trono, che doveva reggere nella sinistra uno scettro e nella destra un altro oggetto, probabilmente una patera sacrificale; il soggetto, barbato e con il volto incorniciato da grossi riccioli, indossa un lungo chitone allacciato sulla spalla e sul braccio destro, mentre sulla sinistra un lembo del mantello ricade lungo il dorso; sul capo è modio posto su una corona di alloro. Il trono è caratterizzato da una forma semplice con schienale ma senza braccioli; davanti al trono si trova il suppedaneo rivolto verso sinistra e di forma rettangolare, sui cui sono poggiati i piedi calzati nei sandali. Tutta la parte posteriore della scultura mostra una lavorazione piuttosto corsiva, compatibile con la posizione all'interno di una nicchia della frontescena teatrale. La figura di Cerbero collocato sul lato destro della statua, poco modellato e di realizzazione corsiva, è rappresentata con un serpente sul dorso mentre al collo due serpenti sono annodati con nodo d'Ercole; all'angolo anteriore sinistro del  trono è stata ricollocata una piccola aquila, di cui si conservano gli artigli e parte del corpo.",70,,150,73.6,Adrianea,,"[{""resourceId"": ""163972a3-d5eb-c999-1b8b-eaab520a10a7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c8299157-b75c-4bc0-b0cd-464200ace7de"", ""inverseOntologyProperty"": """"}]",,"Marmo bianco a grana fine, di aspetto compatto.",Docimio,marmo bianco,H15_527,"/files/uploadedfiles/ogg-H15_527_logo(1).jpg,/files/uploadedfiles/ogg-H15_527_logo(2).jpg",False,,,,statua
5f3297ef-ba5d-b820-8192-61970fee6a4c,Marmora,internal identifier,"Miccoli 2016; Ismaelli, Scardozzi, Bozza 2017.",non id.,"[{""resourceId"": ""465560e1-61af-8c1b-ea0f-f0db44930b39"", ""ontologyProperty"": """", ""resourceXresourceId"": ""72421cdb-63bd-4a29-9e4d-b5d67e2e0abd"", ""inverseOntologyProperty"": """"}]","Attualmente immersa nel laghetto del Pamukkale Termal. Integra, superfici consunte.",GEOMETRYCOLLECTION (POINT (29.125588313795 37.9262832435038)),"Cornice a modiglioni della Stoà delle Sorgenti, reimpiegata in età tardo-imperiale o proto-bizantina nel portico orientale dell'Agorà Civile. Cornice con mensole a doppia voluta, con foglia d'acanto sulla faccia inferiore; le mensole (larghe 20 cm) sono bordate da un kyma ionico a ovuli e lancette. Geison coronato da un motivo a nastro ritorto; sima (alta 15 cm)
con palmette alternatamente aperte e chiuse su una base acantina. Nei lacunari rosette a tre e quattro petali.",119,,32,130,Bizantina,,"[{""resourceId"": ""723f82af-dc16-c9a6-fe62-4dc71b57f413"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3b3143b0-3516-4df0-abc6-33b93e5aace2"", ""inverseOntologyProperty"": """"}]",primo ordine,Marmo bianco a grana media.,Marmar Tepe,marmo bianco,H14_424,"/files/uploadedfiles/ogg-H14_424_logo(1).jpg,/files/uploadedfiles/ogg-H14_424_logo(2).jpg",True,non id.,"[{""resourceId"": ""964f0f2b-28d3-3404-04b1-60142af1b805"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0ee7378c-3918-4b64-9002-46e5179b0526"", ""inverseOntologyProperty"": """"}]",primo ordine,cornice
5f880910-b009-ee42-64d2-a22bee874272,Marmora,internal identifier,Caggia 2016a; De Giorgi 2016.,prima metà del I sec. d.C.,"[{""resourceId"": ""f6107b26-8026-a2ec-161c-52ad4b886cb4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3276edfc-b48d-4a5a-870e-05deb9381ffa"", ""inverseOntologyProperty"": """"}]",,GEOMETRYCOLLECTION (POINT (29.1307926510354 37.9307467409827)),,,,,,Giulio-claudia,,"[{""resourceId"": ""c603f55b-c12f-70b2-f3ad-fe56fb4f1050"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7bdb4779-f881-436d-b131-e771a57a638c"", ""inverseOntologyProperty"": """"}]",templon,Marmo bianco a grana grossa.,"Marmar Tepe,Thiounta",marmo bianco,H14_413,/files/uploadedfiles/ogg-H14_413_logo(1).jpg,False,,,,colonna
5fa0a2cc-336c-c32e-34be-2d237e5c62d9,Marmora,internal identifier,Inedito.,metà del I sec. d.C.,"[{""resourceId"": ""465560e1-61af-8c1b-ea0f-f0db44930b39"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1210c44e-afab-46b5-9c63-82314ce286a1"", ""inverseOntologyProperty"": """"}]",Privo della testa e delle braccia da sopra il gomito; superfici leggermente consunte ed abrase. Vari frammenti e schegge sono saltati in più punti.,GEOMETRYCOLLECTION (POINT (29.1263501061243 37.9271025099531)),"Parte superiore di una statua femminile reimpiegata nelle Mura Bizantine. La figura è vestita di chitone, fermato sulle due spalle e ricadente sul seno in un'ampia scollatura semicircolare. Sul chitone è indossato un himation che copre il braccio sinistro mentre lascia scoperta la spalla destra.",32,,40,62,Giulio-claudia,,"[{""resourceId"": ""c02fd13a-d65f-7129-ea8c-06e48a5fcbd9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1a28511c-431d-41fc-95ab-6ecdecf08c99"", ""inverseOntologyProperty"": """"}]",muro,Marmo bianco a grana media.,Marmar Tepe,marmo bianco,H14_437,"/files/uploadedfiles/ogg-H14_437_logo1.jpg,/files/uploadedfiles/ogg-H14_437_logo2.jpg",True,,"[{""resourceId"": ""01a2cb5d-56ed-7dab-69ba-a45bd6a3e77f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aecaadc6-b9fc-4167-ad67-58df2581abae"", ""inverseOntologyProperty"": """"}]",non id.,blocco
60cecc0b-6f08-7a3b-10b1-c1dfb463d02a,Marmora,internal identifier,"Ismaelli 2009a, 21-22, 79, 362, figg. 32, 34, 395; Ismaelli 2016e.",prima metà del III sec. d.C.,"[{""resourceId"": ""465560e1-61af-8c1b-ea0f-f0db44930b39"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7ffbd48c-8fa6-4dc1-afad-9000eff9d5a6"", ""inverseOntologyProperty"": """"}]","Privo della parte superiore dell'abaco, soprattutto sul lato sinistro; superfici non particolarmente fresche.",GEOMETRYCOLLECTION (POINT (29.1263804755956 37.9271757646362)),"Capitello dorico-ionico di pilastro con semicolonna del portico nord. Abaco coronato da listello verticale e da kyma reversa con convessità poco pronunciate; modanatura inferiore percorsa da un listello (alto 1,3 cm) con superficie scabra, appena aggettante. Echino ad ovoli con sgusci e freccette; agli angoli dell'echino del pilastro foglie d'edera dalla forma particolarmente stretta ed allungata sul lato destro, larghe e cuoriformi sul lato sinistro. Anuli resi come un astragalo a fusarole e perline (alti 1,6 cm) ed un filetto con faccia inferiore obliqua. Hypotrachelion della semicolonna e del pilastro lavorato con gradina fine, con listelli politi sotto l'anulus inferiore (alto 1 cm), lungo le creste delle scanalature (1 cm) e lungo lo spigolo inferiore del collo del pilastro (1,3 cm). Sul piano di attesa due incassi per perni; sul piano di posa due perni metallici.",58,,35.8,68.4,Severiana,SA68,"[{""resourceId"": ""56ca8348-7953-1afa-5c70-4b62124233c7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b719e216-2c44-400f-bb50-31408b66897f"", ""inverseOntologyProperty"": """"}]",primo ordine,Marmo bianco a grana media.,Hierapolis–Gök Dere,marmo bianco,H13_134,"/files/uploadedfiles/ogg-H13_134_logo(1).jpg,/files/uploadedfiles/ogg-H13_134_logo(2).jpg",False,,,,capitello
62e2eb97-6dcd-f257-8cde-e3194e71e3af,Marmora,internal identifier,"Ismaelli 2016b, 339, fig. 816; D'Andria, Ismaelli, Panarelli 2016.",prima metà del III sec. d.C.,"[{""resourceId"": ""465560e1-61af-8c1b-ea0f-f0db44930b39"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d45fe959-9bfd-40ad-bc47-236c0bcb9b31"", ""inverseOntologyProperty"": """"}]","Integro, superfici in parte coperte da concrezioni.",GEOMETRYCOLLECTION (POINT (29.1265746809613 37.9262721870353)),"Blocco della zoccolatura della cella. Piano di attesa con due incavi per grappe (destro 2,8 x 5,6 cm, prof. 1,5 e 3 cm; sinistro 5,8 x 3,2 cm, prof. 1,5 e 2,5 cm) e tre incassi (6 x 5 cm, prof. 3,5 cm; 4,7 x 4,8 cm, prof. 3,5 cm; 7 x 4,3 cm, prof. 4,5 cm) con canalette; segue internamente una fascia larga 7 cm, ribassata di 3,5 cm, lavorata a subbia, con incasso (11 x 10,7 cm, prof. 4 cm) presso lo spigolo sinistro. Faccia interna verticale.
Sulla faccia anteriore kymation interrotto da un dente sporgente al centro (largo 14 cm) e presso lo spigolo destro (largo 8,4 cm). Lungo lo spigolo sinistro le modanature inferiori sono sostituite da due listelli verticali aggettanti (larghi 5,7 e 4,5 cm). Piano di posa con fasce perimetrali di anathyrosis, porzione ribassata lavorata a subbia, e tre incassi per perni (3 x 2,4 cm, prof. 2,5 cm; 3 x 2,7 cm, prof. 3,5 cm; 3 x 2,5 cm, prof. 4 cm).
Sulla faccia esterna, una kyma reversa rovescia (alta 3 cm), interrotta da un dente sporgente al centro (largo 14 cm), un'alta fascia liscia (9,7 cm), un tondino, e le modanature tipiche delle basi ionico-attiche: un secondo tondino, un toro, una scozia tra due listelli, infine un toro inferiore, impostato sopra il plinto (alto 4,7 cm). Lungo il giunto laterale destro, un dente interrompe il kymation superiore (8,36 cm) e scende anche lungo la faccia anteriore del blocco, con una fascia più larga, in corrispondenza della banda liscia della zoccolatura, ed una più stretta ma più aggettante, posta lungo le modanature inferiori, a formare due gradini di differente aggetto e larghezza (prima fascia: 5,68 cm; seconda fascia: 4,49 cm).",47,,30,110,Severiana,BASTH1,"[{""resourceId"": ""5958fd52-c866-3696-6d10-a31b2d95d2c4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e831d0e0-532f-4890-9c32-fc7bf34d5268"", ""inverseOntologyProperty"": """"}]",primo ordine,Marmo bianco a grana molto grossa.,"Thiounta,Marmar Tepe",marmo bianco,H13_101,/files/uploadedfiles/ogg-H13_101_logo(1).jpg,False,,,,zoccolatura
